,logFC,AveExpr,t,P.Value,adj.P.Val,B
GT_CpG_181:chr24:12699119-12701386_244171,1.25457484788417,1.12111108995455,13.3315399189022,4.29984919178544e-17,9.4796498740545e-15,28.7810069160586
GT_CpG_28:chr16:23097998-23098426_461251,1.25428812343629,0.319891360045455,6.78208077574238,2.33383158986444e-08,5.13319684017191e-07,8.80959830160341
GT_CpG_77:chr12:57814378-57815550_879312,1.25406944823166,0.617061881363636,9.28072205198239,6.05817646269098e-12,2.94577786017062e-10,17.0130865927015
GT_CpG_87:chr6:50593430-50594441_936207,1.25395066722394,0.700352993477273,6.14257827678715,2.04637780900864e-07,3.68731701460744e-06,6.66131276155772
GT_CpG_231:chr8:47756569-47758950_364750,1.25389296738996,0.753078340590909,7.42562226863202,2.65589027368308e-09,7.05958238066441e-08,10.9654118155083
GT_CpG_309:chr23:34082930-34087270_487793,1.25378707338224,0.8125134355,13.207735452841,5.98973488370232e-17,1.24716263170155e-14,28.4532512316578
GT_CpG_135:chr24:47523872-47525709_130151,1.25378008227799,0.308100005045455,5.12290999497702,6.35004231308228e-06,7.89887938440129e-05,3.28053341321781
GT_CpG_72:chr12:18545567-18546386_852055,1.25346543236679,0.278565430931818,3.89439764840899,0.000329202164178502,0.00240885746021985,-0.554113914371232
GT_CpG_77:chr35:24932396-24933508_882602,1.25307536147877,0.602938255204545,10.3552993667897,2.12730018756605e-13,1.54513728158504e-11,20.3438510946301
GT_CpG_29:chr1:44368528-44368991_478605,1.25304232850193,-0.314495421954545,5.33394120151757,3.14000407571016e-06,4.2577500996216e-05,3.97125653216334
GT_CpG_232:chr30:2230321-2232945_365360,1.25202893438996,1.00602767429545,13.5641470400333,2.31841370337964e-17,5.53451128592137e-15,29.391504539143
GT_CpG_103:chr14:46954542-46955969_13844,1.25174330849035,0.938875369022727,13.659906122482,1.8012879867564e-17,4.56151840916507e-15,29.6408352523303
GT_CpG_48:chr9:10266057-10266675_683612,1.25164790183784,0.0119839682727273,5.29565014143303,3.56929299150733e-06,4.77037773233352e-05,3.84546279139325
GT_CpG_65:chr14:40414370-40415552_804221,1.25153287742471,0.589729670340909,9.95416001561506,7.3033358863617e-13,4.44353450787257e-11,19.1173947035981
GT_CpG_17:chr31:8189941-8190368_238831,1.25112173829344,0.474021787136364,8.17072620944215,2.21809704821913e-10,7.52326328237146e-09,13.4322187026528
GT_CpG_49:chr17:43833452-43834225_687182,1.25059849493822,0.731365025613636,15.3820895013811,2.31252429033285e-19,1.46900165893873e-16,33.932252857581
GT_CpG_53:chr34:36693629-36694348_2136784,1.25033290765251,1.07003772913636,9.74766813532704,1.3889752934161e-12,7.82818120630706e-11,18.4780908611411
GT_CpG_28:chr1:3275091-3275604_462828,1.25032007034363,0.000372704840909091,4.61094701672,3.41722131925111e-05,0.000347649396916972,1.63680822261247
GT_CpG_468:chr9:722560-728863_659485,1.249688196139,-0.363034536636364,12.0669248044212,1.39003611541497e-15,1.81523218012675e-13,25.3392827717857
GT_CpG_139:chr10:47350128-47351830_141024,1.24873303339382,0.175722326613636,5.44579345936061,2.15780566965889e-06,3.05063744598813e-05,4.33977130208258
GT_CpG_54:chr21:885384-886116_728468,1.24756306084942,0.525980170636364,7.13203487611753,7.14047366460647e-09,1.73890716358535e-07,9.98384918025111
GT_CpG_72:chr26:36932368-36933536_854118,1.24716208769112,0.781004728090909,10.6100537835696,9.82292872496956e-14,7.7998632559986e-12,21.1119320771221
GT_CpG_152:chr25:34095357-34097225_174349,1.24705689100772,0.782115792386364,11.1483350163202,1.97290299781424e-14,1.88148680547277e-12,22.7067359289866
GT_CpG_161:chr10:51980386-51982459_194221,1.2465316182973,0.899784135931818,9.60467229106037,2.17450864261844e-12,1.17602322390616e-10,18.0322646267561
GT_CpG_38:chr17:43813757-43814363_586495,1.24589211623552,0.901564163977273,8.71761797366155,3.70187226665691e-11,1.47128813024427e-09,15.2126481817409
GT_CpG_39:chr7:44245378-44246095_600389,1.2448141602278,0.449015180113636,13.0840428520687,8.357016371885e-17,1.63985663142344e-14,28.1238229724239
GT_CpG_39:chr37:25532096-25532838_598978,1.24348609322008,0.529352052636364,8.33607403715444,1.28684716406412e-10,4.56721068768554e-09,13.9735522008421
GT_CpG_51:chr35:24474080-24474694_708549,1.24314467744015,0.705989032431818,7.75433691699187,8.83435694190342e-10,2.6215587001235e-08,12.0586692684801
GT_CpG_35:chr17:13021946-13022523_551983,1.24201166067954,-0.212092374090909,3.88648295221594,0.000337283596204929,0.00245552678752225,-0.57739146069531
GT_CpG_96:chr28:27518237-27519327_977357,1.24181494338224,0.168142159545455,3.84557144703483,0.000382211655150963,0.00272647708858069,-0.697344477653644
GT_CpG_113:chr16:19506953-19508594_55995,1.24165275573745,0.421015262909091,10.3809043057447,1.96759772779001e-13,1.44030459452816e-11,20.4214322780207
GT_CpG_63:chr3:40595629-40596597_788176,1.24095914116988,0.306166259113636,5.22842249055721,4.46815862890579e-06,5.81667652840431e-05,3.62508720118203
GT_CpG_105:chr32:4443917-4445389_24418,1.2400454125444,0.265242710977273,6.58800011438561,4.50870398094747e-08,9.3566841916905e-07,8.15735907186328
GT_CpG_45:chr21:42215008-42215785_651784,1.23947717300772,0.813547299613636,8.80074681451875,2.82753924595208e-11,1.15817861638293e-09,15.4806380463963
GT_CpG_170:chr25:26182434-26184704_217196,1.23882877360232,0.785140815659091,10.1790677157723,3.64825071037762e-13,2.45922281248638e-11,19.8075785673022
GT_CpG_22:chr3:13234168-13234602_536929,1.23829153478765,0.169177848227273,5.69070522302397,9.4565305409333e-07,1.45552898621618e-05,5.15145055698432
GT_CpG_75:chr17:49918888-49920111_869630,1.23812741122008,0.276623536227273,5.80596215778609,6.40523296442876e-07,1.02898296731173e-05,5.53530963129933
GT_CpG_116:chr22:56757134-56758751_67304,1.23780464589961,1.20460524336364,12.7721226783193,1.95195499590799e-16,3.34051695395596e-14,27.2842947716639
GT_CpG_74:chr23:35206020-35206975_2556628,1.23679014577606,1.02732773427273,11.6882182315667,4.09504413015977e-15,4.76640245199559e-13,24.267588531208
GT_CpG_55:chr20:45353022-45353836_735325,1.23524787735521,-0.0123457679772727,7.26388826401332,4.57680746081311e-09,1.15123601895177e-07,10.4251851307758
GT_CpG_54:chr4:66851206-66851924_1088647,1.23496680497683,0.780920644704545,11.0910986371995,2.33593040398796e-14,2.16703801017487e-12,22.5389831147039
GT_CpG_22:chr24:5763869-5764321_356691,1.23493819801931,0.880175615568182,7.85043494364099,6.41343294042503e-10,1.9589979883797e-08,12.3768856178242
GT_CpG_54:chr10:62827800-62828674_726506,1.23396409671429,-1.14172608093182,3.32866532834468,0.00176605864618852,0.0095747305078113,-2.15399245733038
GT_CpG_258:chr28:26909126-26912136_409942,1.23396195735907,0.702675911636364,6.89798555401496,1.57577083229259e-08,3.58581147683632e-07,9.19886862649526
GT_CpG_50:chr27:1292798-1293670_697057,1.23386820304633,0.516714229068182,7.05841327075245,9.15689643647977e-09,2.18732518510405e-07,9.73712106594267
GT_CpG_47:chr2:17422473-17423180_672969,1.23362072218147,0.289251321159091,4.81789305270976,1.73951560390349e-05,0.000191920239383865,2.29497924290155
GT_CpG_204:chr29:5544794-5547153_302650,1.23330654140927,0.899429436977273,10.6496038659842,8.71898960258291e-14,7.01242513551942e-12,21.230412917514
GT_CpG_33:chr22:45510686-45511245_530300,1.23261014445174,0.556010979159091,10.1732161437067,3.71443060566024e-13,2.49485922346846e-11,19.7897035402226
GT_CpG_93:chr28:30459599-30460636_964009,1.23156654881853,0.274974081818182,5.14508921709652,5.8984414506504e-06,7.42834970191285e-05,3.35281986614528
GT_CpG_81:chr5:46813903-46814863_903270,1.22967874367954,0.444208045886364,9.14099781029631,9.46091779480493e-12,4.35074525192017e-10,16.5696715294753
GT_CpG_21:chr3:20436839-20437333_340699,1.22883780307336,0.303086149,5.35419306873709,2.93407009713887e-06,3.99585803672485e-05,4.03786497399532
GT_CpG_79:chr36:19899214-19900112_1330370,1.22845505007722,0.852751166954545,12.7899890097057,1.85876638310563e-16,3.20921575054885e-14,27.3327234566598
GT_CpG_47:chr1:75893095-75893787_671349,1.22825188233977,0.8152499385,10.5902023196763,1.04294497734396e-13,8.19466138487929e-12,21.0523852614167
GT_CpG_161:chr8:49315873-49317941_195562,1.22732580953282,0.654435530886364,8.09796709063419,2.82086269059244e-10,9.31481169874133e-09,13.1932363246505
GT_CpG_182:chr28:15670436-15672098_246005,1.22661464915058,1.24676898722727,11.9097908466691,2.17144241061593e-15,2.67708849037744e-13,24.8969290726563
GT_CpG_41:chr4:7871828-7872452_618018,1.22659274147491,-0.413872231136364,3.46714514301007,0.00118335152958368,0.00692832896445105,-1.77522325441063
GT_CpG_29:chr14:34783666-34784185_476791,1.22546701347104,0.759432057522727,8.66757754412985,4.35526253417123e-11,1.69855238832678e-09,15.0509771594765
GT_CpG_88:chr30:1782080-1783192_940750,1.22539333837452,-0.20547966125,4.96178457565762,1.08316588044775e-05,0.000126506618988162,2.75782249964166
GT_CpG_56:chr1:62910701-62911585_741815,1.22536861165251,0.605879294681818,7.43455903550933,2.57733424421688e-09,6.86050498146339e-08,10.9952221116928
GT_CpG_374:chr17:50634552-50639590_570593,1.22433723996911,0.278790647,7.33313122915217,3.62484585719994e-09,9.337154493608e-08,10.6566355700066
GT_CpG_31:chr34:24172082-24172667_507287,1.22420492028185,0.762946555886364,9.11322572600246,1.03402085515662e-11,4.69177574218099e-10,16.4812685154484
GT_CpG_35:chr21:30929310-30929809_553436,1.22361418013127,0.627550763409091,8.05291167418575,3.27443507431494e-10,1.06480903240584e-08,13.0450199379585
GT_CpG_84:chr3:74381578-74382600_920739,1.22324615317375,-0.173655216090909,4.65764563671682,2.93626963683153e-05,0.000304421714298226,1.78449605150371
GT_CpG_127:chr18:35105956-35107709_105945,1.22311124243243,1.04374896795455,15.1929840405457,3.66960687281808e-19,2.05273426845297e-16,33.4783881391941
GT_CpG_103:chr18:43172579-43174078_14291,1.22287412146718,-0.699511850363636,5.41387722088573,2.40187739170897e-06,3.35394794202162e-05,4.23446404411209
GT_CpG_32:chr14:22087758-22088347_517277,1.22152537407722,0.142493419409091,5.59949363700633,1.28642728434679e-06,1.90870974624044e-05,4.84846906669777
GT_CpG_76:chr9:20240415-20241473_878054,1.22143918221622,1.02732683431818,8.03030770836,3.52901007787731e-10,1.13674238599439e-08,12.9705963139067
GT_CpG_404:chr21:42579099-42584532_602305,1.21963856274131,0.216873419318182,5.84925622052819,5.53225850708025e-07,9.03064096632668e-06,5.67975665207353
GT_CpG_78:chr7:62031276-62032343_888666,1.21934730928958,-0.0870074495,4.04495322212913,0.000206804851080135,0.00162794690564591,-0.1070595379552
GT_CpG_75:chr1:100466802-100467809_869816,1.2178938555444,0.990935021318182,6.17490209671844,1.83370364901536e-07,3.33618344958479e-06,6.76972380272774
GT_CpG_358:chr1:29919856-29925324_549848,1.21774744108494,0.407663669068182,10.293832950642,2.56648180666029e-13,1.80467488990283e-11,20.1572648925886
GT_CpG_42:chr36:8260325-8260997_625395,1.2163197307722,1.10042321077273,9.65240765594956,1.87178523655762e-12,1.02562337545238e-10,18.1813718225472
GT_CpG_93:chr15:35648945-35650123_1433917,1.21607158826641,-0.614680113659091,4.08035632248005,0.000185213035971771,0.0014870607059096,-0.000799991533360966
GT_CpG_35:chr2:54864975-54865536_555114,1.2159895275444,1.00045048059091,11.4385741297368,8.4328170584974e-15,8.80372007062462e-13,23.5506749697938
GT_CpG_21:chr3:44395456-44395898_340811,1.21508939623938,1.00483658813636,12.8956783431544,1.39284862900037e-16,2.57155535794605e-14,27.6183550275259
GT_CpG_53:chr16:24556120-24556739_720443,1.21199164706178,0.932280133977273,10.1739446293208,3.70612574567649e-13,2.49375021224792e-11,19.7919291136199
GT_CpG_50:chr4:21103302-21104067_698928,1.21079671209266,-0.146450594272727,4.3415307799849,8.12734557041914e-05,0.000735582672382852,0.795353021867525
GT_CpG_248:chr12:57099880-57102657_389866,1.21067580175676,-0.0357531371590909,5.40970827598122,2.43571708968338e-06,3.393614899786e-05,4.22071750938817
GT_CpG_133:chr25:11737963-11739613_124741,1.21027827647104,0.9207982655,13.09905796403,8.02507427715534e-17,1.58300925701845e-14,28.1639176898081
GT_CpG_73:chr21:42211836-42212966_859459,1.20972166616988,0.735717861409091,8.37357086950851,1.13779659376596e-10,4.0924643510321e-09,14.0959608628531
GT_CpG_93:chr24:1748616-1750118_963445,1.20967386083012,0.79564133075,12.5964325642838,3.16455334164668e-16,5.09031307689167e-14,26.8058438238119
GT_CpG_24:chr14:44541269-44541758_392466,1.20844135759073,0.617820148,9.769995645385,1.29538093886256e-12,7.38958633297261e-11,18.5474744290561
GT_CpG_55:chr19:20444248-20444970_734741,1.20774513801158,0.0613339773409091,4.16668094954094,0.000141344312591545,0.0011811468208737,0.260016545242269
GT_CpG_80:chr3:36977359-36978247_897685,1.20599624719691,0.428008602727273,6.92523640436606,1.43686901140638e-08,3.28861390888556e-07,9.29034908667049
GT_CpG_167:chr20:49946283-49948387_204224,1.20582510145946,0.253746676863636,6.46794117911506,6.77805225571091e-08,1.3628466764581e-06,7.75382780832634
GT_CpG_50:chr31:1036460-1037148_698065,1.20417457331274,0.931084189454545,12.0618153316455,1.4102744352013e-15,1.82891610923562e-13,25.3249505061941
GT_CpG_68:chr24:18193064-18193894_1230271,1.20356554840927,0.356695809590909,6.78515495746458,2.30963255194633e-08,5.08893112371526e-07,8.81992626001236
GT_CpG_96:chr7:22455189-22456381_978814,1.20350223081853,1.18193609968182,13.6342981033316,1.92684790268268e-17,4.81442216964294e-15,29.5742725325347
GT_CpG_530:chr25:31474971-31482133_718040,1.20327699355598,0.872075914477273,12.5605308072026,3.4946287829877e-16,5.50315933435277e-14,26.7075760231531
GT_CpG_28:chr16:17573553-17574135_461198,1.20228770376834,0.936214266272727,10.6576244590185,8.51093165078848e-14,6.85981091053552e-12,21.2544152595777
GT_CpG_24:chr14:42783676-42784077_392460,1.20212931607722,-0.376080414090909,4.69362331918693,2.61168923500365e-05,0.000274722146614375,1.89861894507778
GT_CpG_41:chr3:44068794-44069542_617661,1.20210524852124,0.907537403568182,13.5145963957174,2.64299930144439e-17,6.15260688315742e-15,29.2620318891224
GT_CpG_99:chr23:31369649-31370909_990355,1.20197659212741,0.867602588522727,9.89718945456857,8.71594618443643e-13,5.18515788962687e-11,18.9415470356244
GT_CpG_28:chr10:64332226-64332723_459808,1.201922463139,-0.23628306375,4.31265750457955,8.90961466964229e-05,0.000797714878651513,0.706330727640227
GT_CpG_183:chr15:13951424-13953506_248138,1.20084797683784,-0.723888577477273,4.70445307211053,2.52108489748686e-05,0.000265788300627032,1.93302822501675
GT_CpG_35:chr20:19274453-19274997_553148,1.20002611184942,0.224542628068182,5.11871571613779,6.43920943734026e-06,8.00182793441895e-05,3.26687211560209
GT_CpG_138:chr5:9578010-9579487_140667,1.20000992509652,-0.489369525090909,4.01187676150499,0.000229173369357299,0.00177563729284167,-0.205953976748869
GT_CpG_346:chr11:34837196-34841858_537808,1.19954219778764,0.729813854477273,10.5751307403777,1.09151884652831e-13,8.50499685011116e-12,21.0071417354732
GT_CpG_296:chr10:31475639-31479097_471469,1.19894722411583,-0.216616781863636,3.94896849313758,0.000278366366603536,0.00209664249476164,-0.392998283785628
GT_CpG_433:chr24:1930799-1937209_628500,1.19883912301544,0.283744277795455,7.81131466123158,7.3058564964122e-10,2.20286561246205e-08,12.2474263506459
GT_CpG_62:chr32:4569776-4570496_781069,1.19756175235521,0.704603314909091,5.10286287860639,6.78755046225162e-06,8.38466063858697e-05,3.21526267689337
GT_CpG_60:chr9:3172221-3172995_771050,1.19634464849807,-0.302532471931818,4.42137296702114,6.29723646168763e-05,0.000590035313368976,1.04273618583511
GT_CpG_80:chr17:58230118-58231177_895106,1.19594188304247,0.900586456363636,11.225313155245,1.57304520619929e-14,1.53932535987319e-12,22.9316618668796
GT_CpG_50:chr2:79642635-79643539_697835,1.19582584056371,0.241455104045455,4.84935701580987,1.56878036899263e-05,0.000175145425825066,2.39584339859926
GT_CpG_70:chr13:19626189-19627225_839494,1.19580200215058,-1.58303083275,3.5529310542399,0.000919989684472018,0.00562759807154019,-1.53617462371308
GT_CpG_263:chr2:40760838-40764438_424532,1.19566518266023,1.15355642206818,14.5752714331965,1.7051338112405e-18,6.52109286851863e-16,31.9664828836089
GT_CpG_80:chr8:30010856-30011821_898477,1.19508951132819,0.525134565954545,6.72664171639885,2.81657355022462e-08,6.09130756427402e-07,8.62332300129832
GT_CpG_150:chr7:13784073-13785626_171428,1.19393684706178,1.12224309652273,13.802094876465,1.24084366953929e-17,3.36996955729443e-15,30.0089214429559
GT_CpG_154:chr5:75267946-75269772_179748,1.19391564972973,0.135596615636364,4.95851453336233,1.09492804668765e-05,0.000127681419607363,2.74726069435094
GT_CpG_21:chr11:64437217-64437711_332911,1.19337698094981,0.261385902590909,5.29416493545339,3.58706687458847e-06,4.78944351238694e-05,3.84058751086609
GT_CpG_31:chr4:55227544-55228008_508289,1.19271869002317,0.974276734909091,8.06890134153542,3.10560834548605e-10,1.01799875924799e-08,13.0976400238306
GT_CpG_68:chr5:24006747-24007544_828090,1.19174585690734,-0.273793215159091,6.77784157342542,2.36761880884121e-08,5.18923890857074e-07,8.79535612113433
GT_CpG_65:chr29:20800026-20801149_806454,1.19130080866409,0.205834105727273,5.09939222589705,6.86626315612851e-06,8.47351586527956e-05,3.20396921991018
GT_CpG_126:chr10:38506596-38508698_102329,1.19091640105792,0.432120166590909,9.3372984106594,5.06100076721511e-12,2.50901121368327e-10,17.1919836237389
GT_CpG_68:chr2:48140428-48141286_2441707,1.19020083410811,-0.501443244590909,4.01170382194409,0.000229296276059367,0.00177594443695578,-0.206470062113316
GT_CpG_71:chr10:8349889-8350779_1259645,1.19016746243629,0.252511916295455,4.8581723634643,1.52398052680626e-05,0.00017080522178281,2.42413818366411
GT_CpG_42:chr1:99473722-99474447_622771,1.19008353294595,0.664511808795455,9.54006996560006,2.66478620833721e-12,1.40865334699958e-10,17.8300280211748
GT_CpG_28:chr13:27937067-27937598_460346,1.18985205469884,1.07290855520455,11.5771437483647,5.64166845164136e-15,6.14663057846124e-13,23.949637611939
GT_CpG_32:chr38:21436547-21437182_521905,1.1896493697722,0.32822709175,4.94160495293171,1.1577909398768e-05,0.000134301598996109,2.69267608639315
GT_CpG_21:chr1:99589263-99589735_336107,1.18949201457143,0.316354890045455,4.28081477212539,9.85764945753592e-05,0.000869305515338798,0.608431264980643
GT_CpG_48:chr8:35567403-35568279_683380,1.18873074035907,0.921043465068182,12.1251938002194,1.17906836390241e-15,1.56288354305614e-13,25.5024844552478
GT_CpG_22:chr28:27993167-27993606_357440,1.18822316088031,0.788426369727273,8.38418853026605,1.09884665199604e-10,3.9868028722323e-09,14.1305980173669
GT_CpG_24:chr21:35154133-35154580_395034,1.18774947877992,-0.259886093,3.64429794663971,0.000701540177260718,0.00449530249676089,-1.27804633131175
GT_CpG_630:chr30:31935682-31944078_783134,1.18675392116216,0.119550109977273,9.23669851179099,6.96997044390916e-12,3.32773913716269e-10,16.8736224249099
GT_CpG_222:chr1:113938706-113941123_345117,1.1862968222973,0.117809479386364,8.16846052799739,2.2347469497887e-10,7.57288254350186e-09,13.4247839096188
GT_CpG_144:chr18:47403952-47405636_154309,1.18563191478378,0.880674718613636,8.9504846972486,1.7436758241823e-11,7.52894311227288e-10,15.96148316922
GT_CpG_346:chr22:13865046-13868600_538268,1.18424824522394,0.917586841159091,14.5521122325899,1.80774419298478e-18,6.8436812736239e-16,31.9089112208822
GT_CpG_24:chr13:37166301-37166778_392301,1.18367956825483,0.579102830954546,5.74723634789097,7.81238930711679e-07,1.22819017970399e-05,5.33959452517741
GT_CpG_66:chr12:18447812-18448906_809948,1.1828658926139,1.05670407956818,11.9854811390304,1.75090177690701e-15,2.19471731427083e-13,25.1104173311993
GT_CpG_216:chr10:1351580-1354898_328967,1.18261875844402,-0.583489440659091,3.92324096518027,0.000301306722789631,0.00223351951412828,-0.469090550260263
GT_CpG_79:chr28:13863837-13864937_892113,1.18184539140154,0.75786042725,10.2622738124366,2.82663231689902e-13,1.98017481504782e-11,20.0612745477238
GT_CpG_122:chr26:11753267-11754951_89172,1.18166521920077,0.609111132522727,10.0689319056058,5.12095177856397e-13,3.2585424738336e-11,19.4704061937621
GT_CpG_160:chr11:4925938-4927895_191897,1.18037715458687,0.554361439136364,6.88487551703132,1.64731720681825e-08,3.73727612556545e-07,9.15485215011869
GT_CpG_112:chr7:65967364-65969105_54790,1.17947429430502,0.477004609431818,9.42216759638909,3.86705638129179e-12,1.97726338491726e-10,17.4596335323113
GT_CpG_26:chr8:15216061-15216591_437105,1.1794727936332,0.800806141931818,8.7608992189345,3.21705059681679e-11,1.29786694637348e-09,15.3522693748232
GT_CpG_39:chr24:12080348-12080908_596779,1.17929822085328,0.492767071522727,8.69750899862388,3.95162345847082e-11,1.56062060695498e-09,15.1477114012781
GT_CpG_68:chr20:44729453-44730316_825473,1.17891429721622,-0.928289597068182,5.00413690624763,9.41637448574413e-06,0.000111717726923458,2.89478809413614
GT_CpG_104:chr4:20661473-20663036_20463,1.17832375158687,0.321093007886364,6.27921331568693,1.2867521440134e-07,2.4113091802739e-06,7.11980568189705
GT_CpG_109:chr32:30703295-30705038_42329,1.17803301710425,0.489623921045455,8.92755867731289,1.87732552507042e-11,8.03199581667971e-10,15.8880210931081
GT_CpG_71:chr23:21171628-21172712_847606,1.17802441930888,0.967371724795455,9.12659115838649,9.90717838357791e-12,4.52818461753801e-10,16.5238238479844
GT_CpG_33:chr4:43430796-43431264_795445,1.17775782111583,1.03265276252273,10.7190733210206,7.07515251894891e-14,5.82790420346563e-12,21.4380254935912
GT_CpG_52:chr10:1804119-1804849_712301,1.17751544028185,0.910352407704545,10.7521069727362,6.40747770002602e-14,5.32474183413027e-12,21.5365249304443
GT_CpG_124:chr15:4755101-4756547_95923,1.17743363168726,0.782349158113636,9.19109323203169,8.06141692776723e-12,3.78613840896977e-10,16.7289094563594
GT_CpG_48:chr11:42641096-42641712_677383,1.17720123238996,0.827166586431818,10.381795743732,1.96226202115236e-13,1.43920975128707e-11,20.4241317382633
GT_CpG_49:chr20:45179048-45179818_688062,1.17654029001158,0.602304880977273,10.2126250785908,3.29114101773524e-13,2.24322853891226e-11,19.910002529508
GT_CpG_40:chr28:34414888-34415351_1793366,1.17636628404247,0.784755325204545,10.872449100894,4.47071934925032e-14,3.86078549517403e-12,21.894141023186
GT_CpG_129:chr25:11691429-11693080_113236,1.17608243335521,0.697552763295455,8.33451079343668,1.29347225413195e-10,4.58638094726691e-09,13.9684460964169
GT_CpG_69:chr2:42579258-42580138_833251,1.17601782520849,0.328068604431818,8.76243413947544,3.20108717005285e-11,1.29281838412081e-09,15.3572172411944
GT_CpG_37:chr8:35033633-35034258_579121,1.17600299279151,0.271855547431818,4.70839820109668,2.48885278616506e-05,0.000262690507277532,1.94556950032382
GT_CpG_34:chr8:8284437-8284934_547321,1.17585958896911,1.00876292956818,11.9567638634188,1.89973659508014e-15,2.3498425032016e-13,25.0295085102178
GT_CpG_56:chr4:7548901-7549878_744620,1.17541516117374,0.349363286909091,4.96850214379728,1.05939288471659e-05,0.000124078081019666,2.77952543007477
GT_CpG_198:chr3:54497589-54500133_286810,1.17473035222008,0.949586430977273,8.97596968149467,1.6063563617816e-11,7.00053838176889e-10,16.0430766687938
GT_CpG_222:chr6:57961389-57964997_345731,1.17450822246718,0.710029632477273,12.7430310466185,2.1139762379582e-16,3.56890610010969e-14,27.2053494740527
GT_CpG_23:chr26:15958990-15959402_378284,1.17345173362934,0.0264074874090909,3.93715474425913,0.000288682100122676,0.00215953585328238,-0.427968322381925
GT_CpG_67:chr11:63001757-63002911_816231,1.17316350081081,0.131400629954545,4.48170510057155,5.18819554551112e-05,0.000499738835389903,1.23080942943994
GT_CpG_24:chr37:16988143-16988557_399031,1.17090342541699,0.0352925922954545,4.00274993568356,0.000235747832236977,0.00181914618167792,-0.233176136447176
GT_CpG_39:chr30:4419616-4420183_598190,1.17066508567181,0.846387679522727,11.1405804951458,2.0185203639369e-14,1.91524366379724e-12,22.6840339037189
GT_CpG_150:chr1:88250014-88251933_169765,1.17059074537066,-0.902944525340909,3.81643990890742,0.000417672305820247,0.0029391551539311,-0.78237535678855
GT_CpG_29:chr6:57977518-57977943_484044,1.17037448005405,0.158380188045455,6.34215458355547,1.03908785166945e-07,1.99303856666937e-06,7.33118369487696
GT_CpG_212:chr24:1015439-1018415_323827,1.16991040524324,1.05921657931818,14.8674491337522,8.20105369163149e-19,3.71103252422322e-16,32.6872687230904
GT_CpG_19:chr4:55227984-55228428_296062,1.16946834986873,0.836996871363636,8.10999921173656,2.71083221802067e-10,9.02302670507963e-09,13.2327884047475
GT_CpG_67:chr1:89875614-89876550_817604,1.16935059140927,0.767227033204545,6.75371598873455,2.56945569579521e-08,5.60887497307386e-07,8.71429782332451
GT_CpG_49:chr10:47331147-47332042_686193,1.16884981331274,0.602740931636364,11.3087986210352,1.2315113008431e-14,1.23082165451463e-12,23.1747096274158
GT_CpG_44:chr7:75084411-75085033_645158,1.16883637399228,0.467495565818182,6.00509530174153,3.26268090610689e-07,5.59131310836672e-06,6.20068950624251
GT_CpG_329:chr3:19968887-19973683_515881,1.16767307014286,0.00261863475,6.44465173261658,7.33596520094166e-08,1.46162541506606e-06,7.67555960009587
GT_CpG_200:chr17:25054939-25057067_298319,1.1674926099305,0.924350937545454,7.92556234646845,4.99557888590899e-10,1.56415456194639e-08,12.6251735017485
GT_CpG_92:chr3:52413966-52415127_959552,1.16747468219305,1.42473130909091,12.0392352174206,1.50336071825481e-15,1.93623561372756e-13,25.2615709167356
GT_CpG_456:chr3:62633135-62639155_648349,1.16725727355599,0.687335341477273,12.7884388613495,1.86666942453013e-16,3.20921575054885e-14,27.3285232569824
GT_CpG_49:chr30:19518925-19519531_689596,1.16686267990347,0.128688052659091,5.69665060787465,9.26855453044642e-07,1.42953150307243e-05,5.17122520204641
GT_CpG_68:chr29:5542727-5543783_826601,1.16638255769884,0.469267025818182,6.6002847981248,4.32454056688811e-08,9.01944662806898e-07,8.19865077305079
GT_CpG_151:chr14:40333617-40335790_171835,1.16615541640155,0.0824857726363636,5.32304480765717,3.25666835176268e-06,4.40002426660828e-05,3.93544011469503
GT_CpG_42:chr20:56043552-56044141_623011,1.16610731189961,0.386149306409091,5.64693785180174,1.09621091560873e-06,1.65598101193469e-05,5.00597254409329
GT_CpG_51:chr23:42548078-42548867_706619,1.16532138303089,0.83918774125,14.1827578488493,4.62948764612638e-18,1.49874473563565e-15,30.9819068660115
GT_CpG_19:chr9:22454206-22454653_297894,1.16506325251737,0.306653459954545,13.5752278276544,2.25155716575638e-17,5.4719223880472e-15,29.4204153072325
GT_CpG_60:chr17:58907422-58908162_1142423,1.16489612246332,0.427185744772727,5.16189035022026,5.57762791811897e-06,7.06945947728038e-05,3.40762881582503
GT_CpG_194:chr5:17864494-17867201_274031,1.16440442344788,0.772317295886364,13.7599537899881,1.38541521508177e-17,3.68255154936523e-15,29.9000954381812
GT_CpG_42:chr1:103262479-103263093_927231,1.1635923434556,1.32352851829545,9.16604790170128,8.73279470261361e-12,4.06579394607771e-10,16.6493341713244
GT_CpG_60:chr18:10282681-10283348_766957,1.16265064145946,0.224231754954545,5.04867912026133,8.12476228923969e-06,9.82664925180845e-05,3.0391739698397
GT_CpG_68:chr17:21240927-21241988_824283,1.16188768396139,-0.502227916227273,3.66109198710908,0.000667225694895914,0.00431600825319364,-1.23021643737384
GT_CpG_77:chr5:5321845-5322674_883091,1.16181139102703,0.330560563636364,6.66622706535752,3.45731604973122e-08,7.33730171165779e-07,8.42028952929946
